iso3,year,retention,scenario,accrk,acclb_npclb,accub_npcub,group,iso_a2,s270,s370,s470,s570,s280,s380,s480,s580,s290,s390,s490,s590,best,country
AGO,2020,1.1,106,8.369233131408691,7.414597988128662,8.989659309387207,1,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2021,1.1,106,13.09239387512207,11.858588218688965,15.642021179199219,1,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2022,1.1,106,81.22349548339844,78.88892364501953,84.46175384521484,1,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2023,1.1,106,58.29838180541992,51.00477600097656,67.98204803466797,1,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2024,1.1,106,20.95909309387207,16.302579879760742,30.22711944580078,1,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2025,1.1,106,81.22349548339844,78.88892364501953,85.05879974365234,1,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2026,1.1,106,58.29838180541992,51.00477600097656,67.98204803466797,1,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2027,1.1,106,20.95909309387207,16.302579879760742,30.22711944580078,1,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2028,1.1,106,81.22349548339844,78.88892364501953,85.05879974365234,1,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2029,1.1,106,58.29838180541992,51.00477600097656,67.98204803466797,1,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2030,1.1,106,20.95909309387207,16.302579879760742,30.22711944580078,1,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2031,1.1,106,81.22349548339844,78.88892364501953,85.05879974365234,1,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2032,1.1,106,58.29838180541992,51.00477600097656,67.98204803466797,1,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2033,1.1,106,20.95909309387207,16.302579879760742,30.22711944580078,1,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2034,1.1,106,81.22349548339844,78.88892364501953,85.05879974365234,1,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2035,1.1,106,58.29838180541992,51.00477600097656,67.98204803466797,1,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2020,1.1,226,8.369233131408691,7.414597988128662,8.989659309387207,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2021,1.1,226,13.09239387512207,11.858588218688965,15.642021179199219,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2022,1.1,226,81.22349548339844,78.88892364501953,84.46175384521484,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2023,1.1,226,81.8603515625,76.97586822509766,88.0440444946289,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2024,1.1,226,72.5824966430664,65.4975357055664,81.47650909423828,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2025,1.1,226,70.5564956665039,63.5844841003418,79.08831024169922,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2026,1.1,226,70.5564956665039,63.5844841003418,79.08831024169922,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2027,1.1,226,70.5564956665039,63.5844841003418,79.08831024169922,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2028,1.1,226,70.5564956665039,63.5844841003418,79.08831024169922,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2029,1.1,226,70.5564956665039,63.5844841003418,79.08831024169922,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2030,1.1,226,70.5564956665039,63.5844841003418,79.08831024169922,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2031,1.1,226,70.5564956665039,63.5844841003418,79.08831024169922,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2032,1.1,226,70.5564956665039,63.5844841003418,79.08831024169922,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2033,1.1,226,70.5564956665039,63.5844841003418,79.08831024169922,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2034,1.1,226,70.5564956665039,63.5844841003418,79.08831024169922,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2035,1.1,226,70.5564956665039,63.5844841003418,79.08831024169922,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2020,1.1,233,8.369233131408691,7.414597988128662,8.989659309387207,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2021,1.1,233,13.09239387512207,11.858588218688965,15.642021179199219,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2022,1.1,233,81.22349548339844,78.88892364501953,84.46175384521484,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2023,1.1,233,86.31835174560547,82.40457916259766,92.223388671875,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2024,1.1,233,81.22349548339844,75.06281280517578,88.6410903930664,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2025,1.1,233,80.586639404296875,74.10628509521484,86.849945068359375,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2026,1.1,233,80.586639404296875,74.10628509521484,86.849945068359375,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2027,1.1,233,80.586639404296875,74.10628509521484,86.849945068359375,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2028,1.1,233,80.586639404296875,74.10628509521484,86.849945068359375,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2029,1.1,233,80.586639404296875,74.10628509521484,86.849945068359375,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2030,1.1,233,80.586639404296875,74.10628509521484,86.849945068359375,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2031,1.1,233,80.586639404296875,74.10628509521484,86.849945068359375,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2032,1.1,233,80.586639404296875,74.10628509521484,86.849945068359375,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2033,1.1,233,80.586639404296875,74.10628509521484,86.849945068359375,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2034,1.1,233,80.586639404296875,74.10628509521484,86.849945068359375,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2035,1.1,233,80.586639404296875,74.10628509521484,86.849945068359375,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2020,1.1,243,8.369233131408691,7.414597988128662,8.989659309387207,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2021,1.1,243,13.09239387512207,11.858588218688965,15.642021179199219,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2022,1.1,243,81.22349548339844,78.88892364501953,84.46175384521484,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2023,1.1,243,92.686920166015625,89.16205596923828,98.1938705444336,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2024,1.1,243,91.4132080078125,86.45906066894531,98.1938705444336,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2025,1.1,243,90.7763442993164,85.78331756591797,97.5968246459961,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2026,1.1,243,90.7763442993164,85.78331756591797,97.5968246459961,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2027,1.1,243,90.7763442993164,85.78331756591797,97.5968246459961,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2028,1.1,243,90.7763442993164,85.78331756591797,97.5968246459961,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2029,1.1,243,90.7763442993164,85.78331756591797,97.5968246459961,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2030,1.1,243,90.7763442993164,85.78331756591797,97.5968246459961,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2031,1.1,243,90.7763442993164,85.78331756591797,97.5968246459961,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2032,1.1,243,90.7763442993164,85.78331756591797,97.5968246459961,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2033,1.1,243,90.7763442993164,85.78331756591797,97.5968246459961,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2034,1.1,243,90.7763442993164,85.78331756591797,97.5968246459961,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2035,1.1,243,90.7763442993164,85.78331756591797,97.5968246459961,2,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2020,1.1,325,8.369233131408691,7.414597988128662,8.989659309387207,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2021,1.1,325,13.09239387512207,11.858588218688965,15.642021179199219,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2022,1.1,325,81.22349548339844,78.88892364501953,84.46175384521484,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2023,1.1,325,81.22349548339844,76.01934051513672,87.4469985961914,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2024,1.1,325,71.56949615478516,63.5844841003418,80.87945556640625,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2025,1.1,325,91.4132080078125,87.81056213378906,96.40272521972656,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2026,1.1,325,82.49720764160156,76.97586822509766,89.83518981933594,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2027,1.1,325,71.56949615478516,63.5844841003418,80.87945556640625,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2028,1.1,325,91.4132080078125,87.81056213378906,96.40272521972656,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2029,1.1,325,82.49720764160156,76.97586822509766,89.83518981933594,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2030,1.1,325,71.56949615478516,63.5844841003418,80.87945556640625,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2031,1.1,325,91.4132080078125,87.81056213378906,96.40272521972656,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2032,1.1,325,82.49720764160156,76.97586822509766,89.83518981933594,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2033,1.1,325,71.56949615478516,63.5844841003418,80.87945556640625,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2034,1.1,325,91.4132080078125,87.81056213378906,96.40272521972656,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2035,1.1,325,82.49720764160156,76.97586822509766,89.83518981933594,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2020,1.1,332,8.369233131408691,7.414597988128662,8.989659309387207,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2021,1.1,332,13.09239387512207,11.858588218688965,15.642021179199219,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2022,1.1,332,81.22349548339844,78.88892364501953,84.46175384521484,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2023,1.1,332,85.6814956665039,81.72883605957031,91.62633514404297,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2024,1.1,332,80.586639404296875,74.10628509521484,87.4469985961914,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2025,1.1,332,93.96063232421875,90.5135498046875,99.98502349853516,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2026,1.1,332,87.5920639038086,82.40457916259766,94.61157989501953,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2027,1.1,332,80.586639404296875,74.10628509521484,87.4469985961914,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2028,1.1,332,93.96063232421875,90.5135498046875,99.98502349853516,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2029,1.1,332,87.5920639038086,82.40457916259766,94.61157989501953,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2030,1.1,332,80.586639404296875,74.10628509521484,87.4469985961914,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2031,1.1,332,93.96063232421875,90.5135498046875,99.98502349853516,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2032,1.1,332,87.5920639038086,82.40457916259766,94.61157989501953,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2033,1.1,332,80.586639404296875,74.10628509521484,87.4469985961914,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2034,1.1,332,93.96063232421875,90.5135498046875,99.98502349853516,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2035,1.1,332,87.5920639038086,82.40457916259766,94.61157989501953,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2020,1.1,342,8.369233131408691,7.414597988128662,8.989659309387207,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2021,1.1,342,13.09239387512207,11.858588218688965,15.642021179199219,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2022,1.1,342,81.22349548339844,78.88892364501953,84.46175384521484,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2023,1.1,342,92.05006408691406,88.4863052368164,97.5968246459961,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2024,1.1,342,90.13948822021484,85.1075668334961,97.5968246459961,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2025,1.1,342,98.41863250732422,93.89228057861328,104.76141357421875,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2026,1.1,342,94.59748840332031,89.837799072265625,101.17911529541016,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2027,1.1,342,90.13948822021484,85.1075668334961,97.5968246459961,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2028,1.1,342,98.41863250732422,93.89228057861328,104.76141357421875,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2029,1.1,342,94.59748840332031,89.837799072265625,101.17911529541016,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2030,1.1,342,90.13948822021484,85.1075668334961,97.5968246459961,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2031,1.1,342,98.41863250732422,93.89228057861328,104.76141357421875,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2032,1.1,342,94.59748840332031,89.837799072265625,101.17911529541016,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2033,1.1,342,90.13948822021484,85.1075668334961,97.5968246459961,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2034,1.1,342,98.41863250732422,93.89228057861328,104.76141357421875,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2035,1.1,342,94.59748840332031,89.837799072265625,101.17911529541016,3,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2020,1.1,401,8.369233131408691,7.414597988128662,8.989659309387207,4,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2021,1.1,401,13.09239387512207,11.858588218688965,15.642021179199219,4,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2022,1.1,401,100,NA,NA,4,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2023,1.1,401,100,NA,NA,4,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2024,1.1,401,95.87120056152344,69.32364654541016,NA,4,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2025,1.1,401,100,NA,NA,4,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2026,1.1,401,100,NA,NA,4,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2027,1.1,401,95.87120056152344,69.32364654541016,NA,4,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2028,1.1,401,100,NA,NA,4,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2029,1.1,401,100,NA,NA,4,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2030,1.1,401,95.87120056152344,69.32364654541016,NA,4,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2031,1.1,401,100,NA,NA,4,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2032,1.1,401,100,NA,NA,4,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2033,1.1,401,95.87120056152344,69.32364654541016,NA,4,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2034,1.1,401,100,NA,NA,4,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2035,1.1,401,100,NA,NA,4,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2020,1.1,508,100,NA,NA,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2021,1.1,508,89.50263214111328,82.40457916259766,98.1938705444336,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2022,1.1,508,100,NA,NA,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2023,1.1,508,90.13948822021484,83.08032989501953,99.387969970703125,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2024,1.1,508,100,NA,NA,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2025,1.1,508,90.13948822021484,83.08032989501953,99.387969970703125,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2026,1.1,508,100,NA,NA,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2027,1.1,508,90.13948822021484,83.08032989501953,99.387969970703125,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2028,1.1,508,100,NA,NA,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2029,1.1,508,90.13948822021484,83.08032989501953,99.387969970703125,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2030,1.1,508,100,NA,NA,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2031,1.1,508,90.13948822021484,83.08032989501953,99.387969970703125,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2032,1.1,508,100,NA,NA,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2033,1.1,508,90.13948822021484,83.08032989501953,99.387969970703125,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2034,1.1,508,100,NA,NA,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2035,1.1,508,90.13948822021484,83.08032989501953,99.387969970703125,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,90,Angola
AGO,2020,1.1,510,100,NA,NA,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2021,1.1,510,80.586639404296875,72.19322967529297,88.6410903930664,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2022,1.1,510,100,NA,NA,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2023,1.1,510,81.22349548339844,72.19322967529297,89.83518981933594,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2024,1.1,510,100,NA,NA,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2025,1.1,510,81.22349548339844,72.19322967529297,89.83518981933594,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2026,1.1,510,100,NA,NA,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2027,1.1,510,81.22349548339844,72.19322967529297,89.83518981933594,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2028,1.1,510,100,NA,NA,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2029,1.1,510,81.22349548339844,72.19322967529297,89.83518981933594,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2030,1.1,510,100,NA,NA,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2031,1.1,510,81.22349548339844,72.19322967529297,89.83518981933594,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2032,1.1,510,100,NA,NA,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2033,1.1,510,81.22349548339844,72.19322967529297,89.83518981933594,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2034,1.1,510,100,NA,NA,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2035,1.1,510,81.22349548339844,72.19322967529297,89.83518981933594,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,80,Angola
AGO,2020,1.1,513,92.686920166015625,91.18929290771484,94.61157989501953,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2021,1.1,513,70.5564956665039,61.67142868041992,79.68536376953125,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2022,1.1,513,99.05548858642578,95.919525146484375,104.16436004638672,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2023,1.1,513,70.5564956665039,61.67142868041992,80.87945556640625,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2024,1.1,513,99.05548858642578,95.919525146484375,104.16436004638672,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2025,1.1,513,70.5564956665039,61.67142868041992,80.87945556640625,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2026,1.1,513,99.05548858642578,95.919525146484375,104.16436004638672,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2027,1.1,513,70.5564956665039,61.67142868041992,80.87945556640625,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2028,1.1,513,99.05548858642578,95.919525146484375,104.16436004638672,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2029,1.1,513,70.5564956665039,61.67142868041992,80.87945556640625,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2030,1.1,513,99.05548858642578,95.919525146484375,104.16436004638672,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2031,1.1,513,70.5564956665039,61.67142868041992,80.87945556640625,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2032,1.1,513,99.05548858642578,95.919525146484375,104.16436004638672,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2033,1.1,513,70.5564956665039,61.67142868041992,80.87945556640625,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2034,1.1,513,99.05548858642578,95.919525146484375,104.16436004638672,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2035,1.1,513,70.5564956665039,61.67142868041992,80.87945556640625,5,AO,226,325,401,513,233,332,401,510,243,342,401,508,70,Angola
AGO,2020,1.1,606,79.31292724609375,76.01934051513672,82.07355499267578,6,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2021,1.1,606,58.29838180541992,49.655391693115234,66.874969482421875,6,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2022,1.1,606,84.40778350830078,80.37733459472656,89.83518981933594,6,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2023,1.1,606,58.29838180541992,51.00477600097656,67.98204803466797,6,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2024,1.1,606,84.40778350830078,80.37733459472656,89.83518981933594,6,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2025,1.1,606,58.29838180541992,51.00477600097656,67.98204803466797,6,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2026,1.1,606,84.40778350830078,80.37733459472656,89.83518981933594,6,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2027,1.1,606,58.29838180541992,51.00477600097656,67.98204803466797,6,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2028,1.1,606,84.40778350830078,80.37733459472656,89.83518981933594,6,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2029,1.1,606,58.29838180541992,51.00477600097656,67.98204803466797,6,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2030,1.1,606,84.40778350830078,80.37733459472656,89.83518981933594,6,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2031,1.1,606,58.29838180541992,51.00477600097656,67.98204803466797,6,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2032,1.1,606,84.40778350830078,80.37733459472656,89.83518981933594,6,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2033,1.1,606,58.29838180541992,51.00477600097656,67.98204803466797,6,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2034,1.1,606,84.40778350830078,80.37733459472656,89.83518981933594,6,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
AGO,2035,1.1,606,58.29838180541992,51.00477600097656,67.98204803466797,6,AO,226,325,401,513,233,332,401,510,243,342,401,508,1,Angola
BDI,2020,1.31,106,8.369233131408691,7.414597988128662,8.989659309387207,1,BI,223,319,404,516,229,326,403,512,237,336,402,509,1,Burundi
BDI,2021,1.31,106,14.666780471801758,11.858588218688965,15.642021179199219,1,BI,223,319,404,516,229,326,403,512,237,336,402,509,1,Burundi
BDI,2022,1.31,106,82.49720764160156,79.70159149169922,85.05879974365234,1,BI,223,319,404,516,229,326,403,512,237,336,402,509,1,Burundi
BDI,2023,1.31,106,65.49149322509766,56.8887939453125,73.51740264892578,1,BI,223,319,404,516,229,326,403,512,237,336,402,509,1,Burundi
BDI,2024,1.31,106,31.568058013916016,20.738956451416016,41.052635192871094,1,BI,223,319,404,516,229,326,403,512,237,336,402,509,1,Burundi
BDI,2025,1.31,106,82.49720764160156,79.70159149169922,86.849945068359375,1,BI,223,319,404,516,229,326,403,512,237,336,402,509,1,Burundi
BDI,2026,1.31,106,65.49149322509766,56.8887939453125,73.51740264892578,1,BI,223,319,404,516,229,326,403,512,237,336,402,509,1,Burundi
