"","V1","V2","V3","hhsize"
"63",76.8477877218683,79.8722625013127,82.9452794673726,1
"64",77.8054406846366,80.5262790128821,83.5303227463935,1
"65",78.7416679168046,81.1802955242957,84.1153660254134,1
"66",79.5520458356453,81.834312035698,84.7004093044332,1
"67",80.2439338326835,82.4883285470817,85.2854525834525,1
"68",80.9358218267578,83.1423450584612,85.8704958624718,1
"69",81.6277098200332,83.7963615698349,86.4555391414909,1
"70",82.319597812794,84.4503780812035,87.0405824205098,1
"71",83.0114858051642,85.1043945925668,87.6256256995286,1
"72",83.7033737973203,85.7584111039268,88.2106689785471,1
"73",84.3952617894764,86.4124276152868,88.7957122575657,1
"74",85.0871497815146,87.0664441266446,89.3807555365841,1
"75",85.7790377734975,87.7204606380013,89.9657988156023,1
"76",86.4709257654164,88.3744771493565,90.5508420946205,1
"77",87.1628137573352,89.0284936607118,91.1358853736387,1
"78",87.8547017492541,89.6825101720671,91.7209286526569,1
"79",88.5465897411729,90.3365266834223,92.3059719316751,1
"80",89.2384777330918,90.9905431947776,92.8910152106933,1
"81",89.9303657250106,91.6445597061329,93.4760584897115,1
"82",90.6222537169295,92.2985762174881,94.0611017687297,1
"83",91.3141417088483,92.9525927288434,94.6461450477479,1
"84",92.0060297007672,93.6066092401987,95.2311883267661,1
"85",92.6979176926861,94.2606257515539,95.8162316057843,1
"86",93.3898056845952,94.9146422629089,96.4012748848025,1
"87",94.081693676477,95.5686587742632,96.9863181638205,1
"88",94.7735816683588,96.2226752856174,97.5713614428386,1
"89",95.4654696602406,96.8766917969717,98.1564047218567,1
"90",96.1573576521043,97.5307083083256,98.7414480008748,1
"91",96.8492456439618,98.1847248196793,99.3264912798927,1
"92",97.5411336358194,98.838741331033,99.9115345589108,1
"93",98.2330216276769,99.4927578423868,100.496577837929,1
"94",98.9249096195344,100.146774353741,101.081621116947,1
"95",99.616797611392,100.800790865094,101.666664395965,1
"96",100.30868560325,101.454807376448,102.251707674983,1
"97",101.000573595107,102.108823887802,102.836750954001,1
"98",101.692461586965,102.762840399155,103.421794233019,1
"99",102.384349578822,103.416856910509,104.006837512037,1
"100",103.07623757068,104.070873421863,104.591880791055,1
