"","V1","V2","V3","hhsize"
"52",66.0804951283663,69.2890672749137,71.9367090019782,2
"53",67.1816595778617,70.2188353779029,72.9101625822398,2
"54",68.282824027355,71.1486034808836,73.7815079038533,2
"55",69.383988476847,72.07837158386,74.6528532254364,2
"56",70.365851289878,73.0081396868326,75.5241985469923,2
"57",71.19195805051,73.9379077897989,76.39554386852,2
"58",72.0180648111343,74.8676758927596,77.2668891900339,2
"59",72.8441715717576,75.797443995719,78.1382345115454,2
"60",73.6702783323803,76.7272120986771,79.0095798330552,2
"61",74.4963850930022,77.6569802016334,79.880925154563,2
"62",75.3224918536239,78.5867483045894,80.7522704760704,2
"63",76.1485986142451,79.5165164075446,81.623615797577,2
"64",76.9747053748662,80.4462845104991,82.4949611190829,2
"65",77.8008121354871,81.3760526134532,83.3663064405885,2
"66",78.6269188961078,82.3058207164072,84.2376517620939,2
"67",79.4530256567284,83.235588819361,85.108997083599,2
"68",80.2791324173487,84.1653569223143,85.9803424051039,2
"69",81.1052391779688,85.0951250252673,86.8516877266084,2
"70",81.9313459385888,86.0248931282201,87.7230330481129,2
"71",82.7574526992088,86.9546612311728,88.5943783696172,2
"72",83.5835594598286,87.8844293341253,89.4657236911216,2
"73",84.4096662204485,88.8141974370779,90.3370690126259,2
"74",85.2357729810684,89.7439655400303,91.2084143341302,2
"75",86.0618797416882,90.6737336429828,92.0797596556345,2
"76",86.8879865023081,91.603501745935,92.9511049771387,2
"77",87.7140932629279,92.5332698488873,93.8224502986429,2
"78",88.5402000235477,93.4630379518395,94.6937956201471,2
"79",89.3663067841675,94.3928060547917,95.5651409416514,2
"80",90.1924135447873,95.3225741577438,96.4364862631555,2
"81",91.0185203054071,96.2523422606959,97.3078315846597,2
"82",91.8446270660269,97.1821103636479,98.1791769061638,2
"83",92.6707338266467,98.1118784666,99.0505222276679,2
"84",93.4968405872664,99.041646569552,99.9218675491721,2
"85",94.3229473478862,99.9714146725041,100.793212870676,2
"86",95.149054108506,100.901182775456,101.66455819218,2
"87",95.9751608691258,101.830950878408,102.535903513685,2
"88",96.8012676297455,102.76071898136,103.407248835189,2
"89",97.6273743903653,103.690487084312,104.278594156693,2
"90",98.4534811509851,104.620255187264,105.149939478197,2
"91",99.2795879116049,105.550023290216,106.021284799701,2
"92",100.105694672225,106.479791393168,106.892630121205,2
"93",100.931801432844,107.40955949612,107.763975442709,2
"94",101.757908193464,108.339327599072,108.635320764214,2
"95",102.584014954084,109.269095702024,109.506666085718,2
"96",103.410121714704,110.198863804977,110.378011407222,2
"97",104.236228475324,111.128631907929,111.249356728726,2
"98",105.062335235943,112.058400010881,112.12070205023,2
"99",105.888441996563,112.988168113833,112.992047371734,2
"100",106.714548757183,113.917936216785,113.863392693238,2
