"","V1","V2","V3","hhsize","npc"
"150",64.5410113261002,68.5304945452481,72.4103327700011,1,50
"151",65.4975386208231,69.5434960071339,73.5174048244906,1,51
"152",66.4540659155448,70.5564974688365,74.6244768789781,1,52
"153",67.4105932102657,71.5694989301658,75.7315489334642,1,53
"154",68.3671205049861,72.582500390982,76.8386209879491,1,54
"155",69.3236477997052,73.5955018498237,77.8942143725747,1,55
"156",70.2801750944237,74.6085032995939,78.4912631889018,1,56
"157",71.2367023891411,75.4570103820551,79.0883120052275,1,57
"158",72.193229683858,76.3006613556538,79.6853608215531,1,58
"159",73.1497569785729,77.1443123273874,80.2824096378787,1,59
"160",74.106284273286,77.9879632953394,80.8794584542043,1,60
"161",75.0628115679975,78.6760700815849,81.4765072705299,1,61
"162",76.0193388627049,79.312926818801,82.0735560868553,1,62
"163",76.9758661574076,79.9497835547285,82.6706049031807,1,63
"164",77.9323934520957,80.5866402901011,83.2676537195069,1,64
"165",78.8889207467607,81.2234970251333,83.8647025358331,1,65
"166",79.7015908325452,81.8603537601119,84.4617513521594,1,66
"167",80.3773381315497,82.4972104949746,85.0588001684856,1,67
"168",81.0530854305501,83.1340672298097,85.6558489848118,1,68
"169",81.7288327295493,83.7709239645841,86.252897801138,1,69
"170",82.4045800285478,84.4077806993066,86.8499466174643,1,70
"171",83.0803273275458,85.0446374339752,87.4469954337905,1,71
"172",83.7560746265435,85.6814941686089,88.0440442501167,1,72
"173",84.4318219255412,86.3183509032425,88.6410930664429,1,73
"174",85.1075692245387,86.9552076378538,89.2381418827691,1,74
"175",85.7833165235361,87.5920643724534,89.8351906990953,1,75
"176",86.4590638225334,88.2289211070386,90.4322395154216,1,76
"177",87.1348111215307,88.8657778416237,91.0292883317478,1,77
"178",87.8105584205281,89.5026345762089,91.626337148074,1,78
"179",88.4863057195254,90.139491310794,92.2233859644002,1,79
"180",89.1620530185227,90.7763480453792,92.8204347807264,1,80
"181",89.83780031752,91.4132047799643,93.4174835970527,1,81
"182",90.5135476165174,92.0500615145495,94.0145324133788,1,82
"183",91.1892949155147,92.6869182491346,94.6115812297051,1,83
"184",91.865042214512,93.3237749837198,95.2086300460313,1,84
"185",92.5407895135094,93.9606317183049,95.8056788623575,1,85
"186",93.2165368125066,94.5974884528874,96.4027276786837,1,86
"187",93.8922841115039,95.2343451874624,96.9997764950099,1,87
"188",94.5680314105012,95.8712019220373,97.5968253113361,1,88
"189",95.2437787094985,96.5080586566123,98.1938741276624,1,89
"190",95.9195260084958,97.1449153911831,98.7909229439886,1,90
"191",96.595273307493,97.7817721257524,99.3879717603148,1,91
"192",97.2710206064903,98.4186288603217,99.985020576641,1,92
"193",97.9467679054875,99.0554855948911,100.582069392967,1,93
"194",98.6225152044847,99.6923423294604,101.179118209293,1,94
"195",99.298262503482,100.32919906403,101.77616702562,1,95
"196",99.9740098024792,100.966055798599,102.373215841946,1,96
"197",100.649757101476,101.602912533168,102.970264658272,1,97
"198",101.325504400474,102.239769267738,103.567313474598,1,98
"199",102.001251699471,102.876626002307,104.164362290924,1,99
"200",102.676998998468,103.513482736876,104.761411107251,1,100
"201",-0.13531949772791,0.211901934427036,0.563484798090108,2,1
"202",1.3440973890873,1.73991575381761,2.141681189056,2,2
"203",2.8235142759027,3.26792957320804,3.71987758001934,2,3
"204",4.30293116271769,4.79594339259803,5.29807397097168,2,4
"205",5.78234804953031,6.32395721198694,6.87627036189397,2,5
"206",7.261764936337,7.8519710313748,8.454466752784,2,6
"207",8.74118182313367,9.37998485076128,10.0326631436309,2,7
"208",10.2205987099222,10.9079986701468,11.6108595344497,2,8
"209",11.700015596671,12.4360124895285,13.1890559251491,2,9
"210",13.1794324833054,13.9640263088997,14.7672523155024,2,10
"211",14.6588493697916,15.4920401282595,16.3454487053373,2,11
"212",16.1382662560082,17.0200539476052,17.9236450942888,2,12
"213",17.6176831405876,18.5480677669111,19.4757205590496,2,13
"214",19.0971000184475,20.0760815861004,21.0087761382932,2,14
"215",20.4559203098489,21.5481738111475,22.5418317148975,2,15
"216",21.7535482127114,22.9209901904483,24.0551931438807,2,16
"217",23.0511761151448,24.2938065697036,25.4891941534013,2,17
"218",24.3488040172613,25.6666229489344,26.9231951607841,2,18
"219",25.6464319191113,27.0394393281497,28.3571961672351,2,19
"220",26.9440598208608,28.41225570736,29.7911971733436,2,20
"221",28.241687722472,29.7850720865662,31.2251981788934,2,21
"222",29.5393156239218,31.1578884657719,32.6591991837639,2,22
"223",30.8369435251637,32.5307048449615,34.086539957578,2,23
"224",32.1345714262523,33.9035212241389,35.5078740831432,2,24
"225",33.4321993271926,35.2763376033046,36.9292082084194,2,25
"226",34.7298272280318,36.6491539824612,38.3505423335104,2,26
"227",36.0274551287606,38.021970361605,39.7718764584059,2,27
"228",37.3250830293702,39.3947867407392,41.1932105830805,2,28
"229",38.6227109298285,40.7676031198689,42.6145447074642,2,29
"230",39.9203388302149,42.1404194989939,44.035878831732,2,30
"231",41.2179667305063,43.5132358781136,45.4572129558595,2,31
"232",42.5155946306591,44.8860522572271,46.8785470797971,2,32
"233",43.8132225306401,46.258868636327,48.2998812035438,2,33
"234",45.1108504304299,47.6316850154086,49.7212153270963,2,34
"235",46.4084783300212,49.0045013944662,51.1425494504547,2,35
"236",47.7061062292205,50.3773177734683,52.5638835735857,2,36
"237",49.0037341273759,51.7232167237198,53.9852176962828,2,37
"238",50.3013620237103,53.0079932877626,55.4065518185956,2,38
"239",51.5989899186655,54.2927698517668,56.8278859406184,2,39
"240",52.8966178111384,55.5775464157439,58.2492200621116,2,40
"241",54.1942457018567,56.862322979697,59.6705541829189,2,41
"242",55.4791476349474,58.1470995436309,61.0918883027124,2,42
"243",56.5242716085597,59.4318761075382,62.5132224207949,2,43
"244",57.56939558023,60.7166526713773,63.8928164811368,2,44
"245",58.6145195511778,61.8165133792389,64.9375561120657,2,45
"246",59.6596435217371,62.7692331855617,65.9380368344805,2,46
"247",60.7047674920339,63.7219529917797,66.9385175553477,2,47
"248",61.7498914620015,64.6746727979322,67.9389982749603,2,48
"249",62.7950154316689,65.6273926040202,68.9394789938042,2,49
"250",63.8401394010551,66.5801124100678,69.9399597120374,2,50
"251",64.885263370211,67.5328322161001,70.9404404297628,2,51
"252",65.9303873389722,68.4855520221081,71.9409211466695,2,52
"253",66.9755113071419,69.4382718280881,72.9414018621631,2,53
"254",68.0206352749932,70.3909916340598,73.9418825762956,2,54
"255",69.0657592425614,71.3437114400258,74.942363289241,2,55
"256",70.0410046066236,72.2964312459857,75.8674663127236,2,56
"257",70.925018908229,73.2491510519371,76.7324530865809,2,57
"258",71.8090332062494,74.2018708578825,77.5974398588403,2,58
"259",72.6930475034138,75.1545906638261,78.4624266308576,2,59
"260",73.5770618002747,76.1073104697683,79.3274134027187,2,60
"261",74.46107609692,77.0600302757087,80.1924001744114,2,61
"262",75.3450903935206,78.0127500816487,81.0573869460688,2,62
"263",76.2291046900242,78.9654698875881,81.9223737176493,2,63
"264",77.1131189864341,79.9181896935272,82.7873604891506,2,64
"265",77.9971332827951,80.8709094994659,83.6523472606131,2,65
"266",78.8811475791353,81.8236293054045,84.5173340320621,2,66
"267",79.7651618754252,82.7763491113427,85.3823208034821,2,67
"268",80.6491761716603,83.7290689172803,86.2473075748698,2,68
"269",81.5331904678369,84.6817887232172,87.1122943462196,2,69
"270",82.4172047640048,85.6345085291539,87.9772811175635,2,70
"271",83.3012190601433,86.5872283350902,88.8422678888864,2,71
"272",84.185233356276,87.5399481410264,89.7072546602049,2,72
"273",85.0692476524086,88.4926679469625,90.5722414315235,2,73
"274",85.953261948532,89.4453877528985,91.4372282028347,2,74
"275",86.8372762446536,90.3981075588343,92.3022149741444,2,75
"276",87.7212905407668,91.3508273647698,93.1672017454484,2,76
"277",88.605304836878,92.3035471707053,94.032188516751,2,77
"278",89.4893191329893,93.2562669766407,94.8971752880536,2,78
"279",90.3733334291006,94.2089867825762,95.7621620593562,2,79
"280",91.2573477252077,95.1617065885114,96.6271488306563,2,80
"281",92.1413620213112,96.1144263944465,97.4921356019541,2,81
"282",93.0253763174147,97.0671462003816,98.3571223732518,2,82
"283",93.9093906135182,98.0198660063166,99.2221091445496,2,83
"284",94.7934049096218,98.9725858122517,100.087095915847,2,84
"285",95.6774192057253,99.9253056181868,100.952082687145,2,85
"286",96.5614335018288,100.878025424122,101.817069458443,2,86
"287",97.4454477979323,101.830745230057,102.682056229741,2,87
"288",98.3294620940358,102.783465035992,103.547043001038,2,88
"289",99.2134763901393,103.736184841927,104.412029772336,2,89
"290",100.097490686243,104.688904647862,105.277016543634,2,90
"291",100.981504982346,105.641624453797,106.142003314932,2,91
"292",101.86551927845,106.594344259732,107.00699008623,2,92
"293",102.749533574553,107.547064065667,107.871976857527,2,93
"294",103.633547870657,108.499783871602,108.736963628825,2,94
"295",104.51756216676,109.452503677537,109.601950400123,2,95
"296",105.401576462864,110.405223483473,110.466937171421,2,96
"297",106.285590758967,111.357943289408,111.331923942718,2,97
"298",107.169605055071,112.310663095343,112.196910714016,2,98
"299",108.053619351174,113.263382901278,113.061897485314,2,99
"300",108.937633647278,114.216102707213,113.926884256612,2,100
"301",4.49052890785723,4.33161059576136,6.05100249623207,3,1
"302",5.96992151817966,5.96699264731065,7.64578279722805,3,2
"303",7.44931412850204,7.60237469885993,9.24056309822403,3,3
"304",8.92870673882432,9.2377567504092,10.83534339922,3,4
"305",10.4080993491464,10.8731388019584,12.430123700216,3,5
"306",11.8874919594679,12.5085208535076,14.024904001212,3,6
"307",13.3668845697882,14.1439029050567,15.6196843022079,3,7
"308",14.846277180106,15.7792849566053,17.2144646032036,3,8
"309",16.3256697904215,17.4146670081537,18.8092449041994,3,9
"310",17.8050624007338,19.0500490597015,20.404025205195,3,10
"311",19.2844550110407,20.6854311112486,21.9988055061904,3,11
"312",20.7638476213437,22.3208131627952,23.5935858071858,3,12
"313",22.2432402316415,23.9561952143411,25.1883661081812,3,13
"314",23.7226328419358,25.5915772658865,26.7831464091764,3,14
"315",25.2020254522166,27.2269593174301,28.3779267101714,3,15
"316",26.6814180624673,28.8623413689708,29.9727070111648,3,16
"317",28.1504496931144,30.4977234204541,31.5487320152152,3,17
"318",29.6093523611647,32.0090026516643,33.1233704013217,3,18
"319",31.0682550291528,33.5070541517007,34.6980087874277,3,19
"320",32.5271576970953,35.0051056517306,36.2726471735334,3,20
"321",33.9860603649012,36.5031571517536,37.8472855596396,3,21
"322",35.4449630326476,38.0012086517731,39.4219239457458,3,22
"323",36.9038657003619,39.4992601517887,40.9965623318515,3,23
"324",38.362768368049,40.9973116517995,42.571200717955,3,24
"325",39.8216710357262,42.4953631518092,44.1458391040585,3,25
"326",41.2805737033955,43.9934146518178,45.7204774901619,3,26
"327",42.7394763710602,45.4914661518256,47.2951158762652,3,27
"328",44.1983790387019,46.989517651831,48.8697542623712,3,28
"329",45.6572817063268,48.4875691518323,50.4443926484769,3,29
"330",47.1161843739327,49.9856206518254,52.0190310345823,3,30
"331",48.5750870415286,51.4836721517696,53.5936694206876,3,31
"332",50.0339897091137,52.9453840969535,55.1683078067922,3,32
"333",51.4928923766832,54.3997098011794,56.7429461928956,3,33
"334",52.9517950442444,55.8540355054,58.3175845789988,3,34
"335",54.410697711795,57.308361209616,59.8922229651016,3,35
"336",55.8696003793289,58.7626869138271,61.4668613512031,3,36
"337",57.3285030468354,60.2170126180312,63.0414997373007,3,37
"338",58.7874057142088,61.6713383222296,64.5697350463823,3,38
"339",60.1465244615265,63.1256640264194,66.0623532232294,3,39
"340",61.4883212525393,64.5799897306003,67.5549714000709,3,40
"341",62.8301180432537,65.9706779311026,68.8596375702453,3,41
"342",64.171914833622,67.0634811097116,69.9560802087504,3,42
"343",65.3455328613133,68.1562842882226,71.0525228472549,3,43
"344",66.3705758423573,69.2490874665952,72.1489654857589,3,44
"345",67.3956188233235,70.3418906447925,73.2454081242625,3,45
"346",68.4206618042687,71.4346938229793,74.3418507627656,3,46
"347",69.4457047851903,72.5274970011554,75.4382934012676,3,47
"348",70.4707477660928,73.6203001793113,76.5347360397683,3,48
"349",71.4957907469703,74.7131033574052,77.5914701301552,3,49
"350",72.5208337278297,75.8059065353766,78.5748774675508,3,50
"351",73.5458767086813,76.8987097133124,79.5582848049502,3,51
"352",74.5709196895187,77.8348218512165,80.5416921423505,3,52
"353",75.5959626703439,78.7626426844916,81.5250994797497,3,53
"354",76.6210056511533,79.690463517754,82.5085068171474,3,54
"355",77.6460486319441,80.6182843510001,83.3227649957098,3,55
"356",78.6710916127131,81.5461051842285,83.6785609155225,3,56
"357",79.685725107037,82.2540244431836,84.0343568353224,3,57
"358",80.3723584891021,82.8081025918746,84.3901527551185,3,58
"359",81.0589918710626,83.3621807405638,84.7459486749145,3,59
"360",81.4221713125601,83.8175589295954,85.1017445947105,3,60
"361",81.7742927857559,84.194219728577,85.4575405145063,3,61
"362",82.126414258939,84.5708805275516,85.8133364343021,3,62
"363",82.4785357321172,84.9475413265241,86.1691323540978,3,63
"364",82.8306572052905,85.3242021254943,86.5249282738932,3,64
"365",83.18277867846,85.7008629244629,86.8807241936884,3,65
"366",83.534900151627,86.0775237234302,87.2365201134836,3,66
"367",83.8870216247907,86.4541845223958,87.5923160332785,3,67
"368",84.2391430979526,86.8308453213607,87.9481119530735,3,68
"369",84.5912645711138,87.2075061203252,88.3039078728684,3,69
"370",84.9433860442737,87.5841669192892,88.6597037926634,3,70
"371",85.2955075174332,87.9608277182531,89.0154997124584,3,71
"372",85.6476289905922,88.3374885172168,89.3712956322534,3,72
"373",85.9997504637508,88.7141493161804,89.7270915520483,3,73
"374",86.3518719369094,89.090810115144,90.0828874718433,3,74
"375",86.7039934100678,89.4674709141075,90.4386833916383,3,75
"376",87.0561148832258,89.8441317130709,90.7944793114332,3,76
"377",87.408236356383,90.220792512034,91.1502752312282,3,77
"378",87.7603578295399,90.5974533109971,91.5060711510232,3,78
"379",88.1124793026966,90.97411410996,91.8618670708181,3,79
"380",88.4646007758532,91.350774908923,92.2176629906131,3,80
"381",88.8167222490099,91.7274357078859,92.573458910408,3,81
"382",89.1688437221666,92.1040965068489,92.929254830203,3,82
"383",89.5209651953232,92.4807573058119,93.2850507499979,3,83
"384",89.8730866684799,92.8574181047748,93.6408466697929,3,84
"385",90.2252081416366,93.2340789037378,93.9966425895878,3,85
"386",90.577329614793,93.6107397027007,94.3524385093828,3,86
"387",90.9294510879493,93.9874005016635,94.7082344291777,3,87
"388",91.2815725611056,94.3640613006263,95.0640303489727,3,88
"389",91.6336940342619,94.7407220995892,95.4198262687676,3,89
"390",91.985815507418,95.1173828985519,95.7756221885626,3,90
"391",92.337936980574,95.4940436975147,96.1314181083575,3,91
"392",92.69005845373,95.8707044964774,96.4872140281524,3,92
"393",93.0421799268858,96.2473652954401,96.8430099479474,3,93
"394",93.3943014000416,96.6240260944028,97.1988058677423,3,94
"395",93.7464228731974,97.0006868933654,97.5546017875373,3,95
"396",94.0985443463532,97.3773476923281,97.9103977073322,3,96
"397",94.450665819509,97.7540084912908,98.2661936271271,3,97
"398",94.8027872926648,98.1306692902535,98.6219895469221,3,98
"399",95.1549087658205,98.5073300892161,98.977785466717,3,99
"400",95.5070302389763,98.8839908881788,99.333581386512,3,100
